"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20160901","목","00","서울특별시","강남구","신사동","5"
"20160901","목","00","서울특별시","강남구","삼성동","10"
"20160901","목","00","서울특별시","강남구","논현동","5"
"20160901","목","00","서울특별시","강남구","역삼동","8"
"20160901","목","00","서울특별시","강동구","성내동","5"
"20160901","목","00","서울특별시","도봉구","창동","5"
"20160901","목","00","서울특별시","동대문구","제기동","5"
"20160901","목","00","서울특별시","동작구","본동","5"
"20160901","목","00","서울특별시","마포구","상암동","5"
"20160901","목","00","서울특별시","서대문구","대현동","5"
"20160901","목","00","서울특별시","서초구","서초동","5"
"20160901","목","00","서울특별시","서초구","방배동","5"
"20160901","목","00","서울특별시","서초구","양재동","5"
"20160901","목","00","서울특별시","송파구","송파동","5"
"20160901","목","00","서울특별시","송파구","문정동","5"
"20160901","목","00","서울특별시","송파구","가락동","5"
"20160901","목","00","서울특별시","영등포구","여의도동","5"
"20160901","목","00","서울특별시","용산구","후암동","5"
"20160901","목","00","서울특별시","용산구","한강로2가","5"
"20160901","목","00","서울특별시","은평구","불광동","5"
"20160901","목","00","서울특별시","종로구","경운동","5"
"20160901","목","00","서울특별시","종로구","내수동","5"
"20160901","목","00","서울특별시","중구","수하동","7"
"20160901","목","00","서울특별시","중구","태평로2가","5"
"20160901","목","00","서울특별시","중구","신당동","5"
"20160901","목","01","서울특별시","강남구","역삼동","6"
"20160901","목","01","서울특별시","강남구","신사동","5"
"20160901","목","01","서울특별시","강남구","개포동","5"
"20160901","목","01","서울특별시","강남구","삼성동","5"
"20160901","목","01","서울특별시","강남구","논현동","5"
"20160901","목","01","서울특별시","강남구","수서동","5"
"20160901","목","01","서울특별시","강서구","화곡동","5"
"20160901","목","01","서울특별시","도봉구","창동","5"
"20160901","목","01","서울특별시","마포구","용강동","5"
"20160901","목","01","서울특별시","서대문구","연희동","5"
"20160901","목","01","서울특별시","서초구","서초동","5"
"20160901","목","01","서울특별시","서초구","반포동","5"
"20160901","목","01","서울특별시","송파구","송파동","5"
"20160901","목","01","서울특별시","송파구","가락동","5"
"20160901","목","01","서울특별시","영등포구","여의도동","5"
"20160901","목","01","서울특별시","용산구","후암동","5"
"20160901","목","01","서울특별시","종로구","내수동","5"
"20160901","목","01","서울특별시","중구","수하동","5"
"20160901","목","02","서울특별시","강남구","논현동","5"
"20160901","목","02","서울특별시","강남구","역삼동","5"
"20160901","목","02","서울특별시","도봉구","창동","5"
"20160901","목","02","서울특별시","마포구","창전동","5"
"20160901","목","02","서울특별시","서초구","양재동","5"
"20160901","목","02","서울특별시","송파구","송파동","5"
"20160901","목","02","서울특별시","영등포구","여의도동","5"
"20160901","목","02","서울특별시","용산구","후암동","5"
"20160901","목","02","서울특별시","용산구","한강로2가","5"
"20160901","목","02","서울특별시","중구","수하동","5"
"20160901","목","03","서울특별시","강남구","역삼동","5"
"20160901","목","03","서울특별시","서초구","양재동","5"
"20160901","목","03","서울특별시","서초구","방배동","5"
"20160901","목","03","서울특별시","송파구","송파동","5"
"20160901","목","04","서울특별시","강남구","역삼동","5"
"20160901","목","04","서울특별시","강남구","일원동","5"
"20160901","목","04","서울특별시","강동구","길동","5"
"20160901","목","04","서울특별시","송파구","송파동","5"
"20160901","목","05","서울특별시","강남구","개포동","5"
"20160901","목","05","서울특별시","강남구","삼성동","5"
"20160901","목","05","서울특별시","서초구","양재동","5"
"20160901","목","05","서울특별시","종로구","내수동","5"
"20160901","목","06","서울특별시","강남구","삼성동","5"
"20160901","목","06","서울특별시","강남구","일원동","5"
"20160901","목","06","서울특별시","마포구","상암동","5"
"20160901","목","06","서울특별시","서대문구","연희동","5"
"20160901","목","07","서울특별시","강남구","역삼동","5"
"20160901","목","07","서울특별시","강동구","강일동","5"
"20160901","목","07","서울특별시","강동구","상일동","5"
"20160901","목","07","서울특별시","강서구","화곡동","5"
"20160901","목","07","서울특별시","도봉구","창동","21"
"20160901","목","07","서울특별시","마포구","합정동","5"
"20160901","목","07","서울특별시","서초구","양재동","5"
"20160901","목","07","서울특별시","송파구","송파동","5"
"20160901","목","07","서울특별시","송파구","문정동","5"
"20160901","목","07","서울특별시","영등포구","여의도동","5"
"20160901","목","08","서울특별시","강동구","성내동","5"
"20160901","목","08","서울특별시","강서구","화곡동","5"
"20160901","목","08","서울특별시","강서구","등촌동","5"
"20160901","목","08","서울특별시","도봉구","창동","18"
"20160901","목","08","서울특별시","마포구","상암동","5"
