"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20160701","금","00","서울특별시","강남구","신사동","5"
"20160701","금","00","서울특별시","강남구","삼성동","6"
"20160701","금","00","서울특별시","강남구","논현동","5"
"20160701","금","00","서울특별시","강남구","역삼동","18"
"20160701","금","00","서울특별시","강동구","천호동","5"
"20160701","금","00","서울특별시","강서구","등촌동","5"
"20160701","금","00","서울특별시","금천구","가산동","5"
"20160701","금","00","서울특별시","도봉구","도봉동","5"
"20160701","금","00","서울특별시","도봉구","창동","5"
"20160701","금","00","서울특별시","마포구","합정동","5"
"20160701","금","00","서울특별시","서대문구","대현동","5"
"20160701","금","00","서울특별시","서대문구","홍제동","5"
"20160701","금","00","서울특별시","서초구","반포동","5"
"20160701","금","00","서울특별시","서초구","서초동","5"
"20160701","금","00","서울특별시","서초구","방배동","5"
"20160701","금","00","서울특별시","송파구","문정동","5"
"20160701","금","00","서울특별시","송파구","가락동","5"
"20160701","금","00","서울특별시","송파구","송파동","5"
"20160701","금","00","서울특별시","영등포구","여의도동","5"
"20160701","금","00","서울특별시","용산구","한강로2가","5"
"20160701","금","00","서울특별시","용산구","동빙고동","5"
"20160701","금","00","서울특별시","용산구","후암동","6"
"20160701","금","00","서울특별시","종로구","내수동","5"
"20160701","금","00","서울특별시","종로구","적선동","5"
"20160701","금","00","서울특별시","종로구","서린동","5"
"20160701","금","00","서울특별시","중구","충무로4가","5"
"20160701","금","00","서울특별시","중구","수하동","5"
"20160701","금","00","서울특별시","중구","남대문로1가","5"
"20160701","금","01","서울특별시","강남구","삼성동","5"
"20160701","금","01","서울특별시","강남구","역삼동","14"
"20160701","금","01","서울특별시","강남구","개포동","5"
"20160701","금","01","서울특별시","강남구","논현동","5"
"20160701","금","01","서울특별시","강남구","신사동","5"
"20160701","금","01","서울특별시","강동구","성내동","5"
"20160701","금","01","서울특별시","강동구","상일동","5"
"20160701","금","01","서울특별시","도봉구","창동","5"
"20160701","금","01","서울특별시","동작구","사당동","5"
"20160701","금","01","서울특별시","마포구","합정동","5"
"20160701","금","01","서울특별시","서대문구","창천동","5"
"20160701","금","01","서울특별시","서초구","잠원동","5"
"20160701","금","01","서울특별시","서초구","양재동","5"
"20160701","금","01","서울특별시","서초구","방배동","5"
"20160701","금","01","서울특별시","서초구","반포동","5"
"20160701","금","01","서울특별시","서초구","서초동","5"
"20160701","금","01","서울특별시","성동구","성수동2가","5"
"20160701","금","01","서울특별시","송파구","송파동","5"
"20160701","금","01","서울특별시","영등포구","문래동3가","5"
"20160701","금","01","서울특별시","영등포구","여의도동","5"
