"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20160301","화","00","서울특별시","강남구","삼성동","6"
"20160301","화","00","서울특별시","강남구","논현동","5"
"20160301","화","00","서울특별시","강남구","신사동","5"
"20160301","화","00","서울특별시","강남구","역삼동","27"
"20160301","화","00","서울특별시","강동구","길동","5"
"20160301","화","00","서울특별시","강동구","강일동","5"
"20160301","화","00","서울특별시","강서구","내발산동","5"
"20160301","화","00","서울특별시","관악구","봉천동","5"
"20160301","화","00","서울특별시","구로구","신도림동","5"
"20160301","화","00","서울특별시","도봉구","창동","5"
"20160301","화","00","서울특별시","동작구","사당동","5"
"20160301","화","00","서울특별시","마포구","동교동","5"
"20160301","화","00","서울특별시","마포구","상암동","5"
"20160301","화","00","서울특별시","서초구","서초동","5"
"20160301","화","00","서울특별시","서초구","방배동","5"
"20160301","화","00","서울특별시","서초구","반포동","5"
"20160301","화","00","서울특별시","서초구","양재동","5"
"20160301","화","00","서울특별시","성동구","성수동2가","5"
"20160301","화","00","서울특별시","송파구","송파동","5"
"20160301","화","00","서울특별시","송파구","가락동","5"
"20160301","화","00","서울특별시","영등포구","당산동","5"
"20160301","화","00","서울특별시","영등포구","영등포동2가","5"
"20160301","화","00","서울특별시","영등포구","여의도동","5"
"20160301","화","00","서울특별시","용산구","한강로1가","5"
"20160301","화","00","서울특별시","용산구","보광동","5"
"20160301","화","00","서울특별시","용산구","동자동","5"
"20160301","화","00","서울특별시","종로구","종로5가","5"
"20160301","화","00","서울특별시","종로구","내수동","5"
"20160301","화","00","서울특별시","중구","신당동","5"
"20160301","화","00","서울특별시","중구","남대문로5가","5"
"20160301","화","00","서울특별시","중구","충무로4가","5"
"20160301","화","00","서울특별시","중구","순화동","5"
"20160301","화","00","서울특별시","중구","수하동","5"
"20160301","화","00","서울특별시","중랑구","묵동","5"
"20160301","화","00","서울특별시","중랑구","망우동","5"
"20160301","화","01","서울특별시","강남구","삼성동","5"
"20160301","화","01","서울특별시","강남구","역삼동","20"
"20160301","화","01","서울특별시","강남구","신사동","5"
"20160301","화","01","서울특별시","강남구","개포동","5"
"20160301","화","01","서울특별시","강남구","논현동","5"
"20160301","화","01","서울특별시","강동구","명일동","5"
"20160301","화","01","서울특별시","강동구","길동","5"
"20160301","화","01","서울특별시","강동구","천호동","5"
