"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20160401","금","00","서울특별시","강남구","역삼동","15"
"20160401","금","00","서울특별시","강남구","신사동","5"
"20160401","금","00","서울특별시","강남구","개포동","5"
"20160401","금","00","서울특별시","강남구","대치동","5"
"20160401","금","00","서울특별시","강남구","논현동","6"
"20160401","금","00","서울특별시","강남구","삼성동","11"
"20160401","금","00","서울특별시","강서구","내발산동","5"
"20160401","금","00","서울특별시","강서구","화곡동","5"
"20160401","금","00","서울특별시","금천구","가산동","5"
"20160401","금","00","서울특별시","노원구","상계동","5"
"20160401","금","00","서울특별시","도봉구","창동","5"
"20160401","금","00","서울특별시","마포구","동교동","5"
"20160401","금","00","서울특별시","마포구","노고산동","5"
"20160401","금","00","서울특별시","마포구","대흥동","5"
"20160401","금","00","서울특별시","서대문구","홍제동","5"
"20160401","금","00","서울특별시","서대문구","대현동","5"
"20160401","금","00","서울특별시","서초구","잠원동","5"
"20160401","금","00","서울특별시","서초구","반포동","5"
"20160401","금","00","서울특별시","서초구","서초동","5"
"20160401","금","00","서울특별시","서초구","방배동","5"
"20160401","금","00","서울특별시","성동구","성수동2가","5"
"20160401","금","00","서울특별시","송파구","송파동","5"
"20160401","금","00","서울특별시","송파구","가락동","5"
"20160401","금","00","서울특별시","영등포구","문래동3가","5"
"20160401","금","00","서울특별시","영등포구","여의도동","5"
"20160401","금","00","서울특별시","용산구","한강로1가","5"
"20160401","금","00","서울특별시","용산구","갈월동","5"
"20160401","금","00","서울특별시","용산구","한남동","5"
"20160401","금","00","서울특별시","용산구","이촌동","5"
"20160401","금","00","서울특별시","용산구","도원동","5"
"20160401","금","00","서울특별시","은평구","불광동","5"
"20160401","금","00","서울특별시","종로구","인의동","5"
"20160401","금","00","서울특별시","중구","무교동","5"
"20160401","금","00","서울특별시","중구","신당동","5"
"20160401","금","00","서울특별시","중구","남대문로5가","5"
"20160401","금","00","서울특별시","중구","수하동","5"
"20160401","금","01","서울특별시","강남구","삼성동","5"
"20160401","금","01","서울특별시","강남구","역삼동","7"
"20160401","금","01","서울특별시","강남구","논현동","5"
"20160401","금","01","서울특별시","강남구","대치동","5"
"20160401","금","01","서울특별시","강남구","신사동","5"
"20160401","금","01","서울특별시","광진구","자양동","5"
"20160401","금","01","서울특별시","도봉구","창동","5"
"20160401","금","01","서울특별시","마포구","동교동","5"
"20160401","금","01","서울특별시","마포구","성산동","5"
"20160401","금","01","서울특별시","서초구","방배동","5"
"20160401","금","01","서울특별시","서초구","양재동","5"
"20160401","금","01","서울특별시","성동구","성수동1가","5"
"20160401","금","01","서울특별시","송파구","송파동","5"
"20160401","금","01","서울특별시","송파구","가락동","5"
"20160401","금","01","서울특별시","영등포구","여의도동","5"
"20160401","금","01","서울특별시","은평구","불광동","5"
"20160401","금","01","서울특별시","종로구","종로1가","5"
"20160401","금","01","서울특별시","중구","수하동","5"
"20160401","금","01","서울특별시","중구","인현동1가","5"
"20160401","금","01","서울특별시","중구","무교동","5"
"20160401","금","01","서울특별시","중구","을지로2가","5"
"20160401","금","02","서울특별시","강남구","논현동","5"
"20160401","금","02","서울특별시","강남구","역삼동","6"
"20160401","금","02","서울특별시","강남구","삼성동","5"
"20160401","금","02","서울특별시","강남구","대치동","5"
"20160401","금","02","서울특별시","강동구","길동","5"
"20160401","금","02","서울특별시","도봉구","창동","5"
"20160401","금","02","서울특별시","서초구","방배동","5"
"20160401","금","02","서울특별시","서초구","서초동","5"
"20160401","금","02","서울특별시","용산구","한강로1가","5"
"20160401","금","02","서울특별시","중구","신당동","5"
"20160401","금","02","서울특별시","중구","수하동","5"
"20160401","금","03","서울특별시","강남구","대치동","5"
"20160401","금","03","서울특별시","강남구","논현동","5"
"20160401","금","03","서울특별시","강남구","삼성동","5"
"20160401","금","03","서울특별시","강남구","역삼동","5"
"20160401","금","03","서울특별시","관악구","봉천동","5"
"20160401","금","03","서울특별시","동작구","상도1동","5"
"20160401","금","03","서울특별시","서대문구","대신동","5"
"20160401","금","03","서울특별시","서초구","양재동","5"
"20160401","금","03","서울특별시","서초구","방배동","5"
"20160401","금","03","서울특별시","송파구","마천동","5"
"20160401","금","03","서울특별시","중구","수하동","5"
"20160401","금","04","서울특별시","강남구","역삼동","5"
"20160401","금","04","서울특별시","강남구","삼성동","5"
"20160401","금","04","서울특별시","송파구","가락동","5"
"20160401","금","04","서울특별시","영등포구","당산동","5"
