"기준일","요일","성별","연령대","시도","시군구","업종","통화건수"
"20160303","목","남","50대","서울특별시","동작구","치킨","13"
"20160303","목","남","20대","서울특별시","동작구","치킨","70"
"20160303","목","여","20대","서울특별시","동작구","치킨","44"
"20160303","목","여","40대","서울특별시","동작구","치킨","51"
"20160303","목","남","40대","서울특별시","마포구","치킨","40"
"20160303","목","여","40대","서울특별시","마포구","치킨","81"
"20160303","목","여","20대","서울특별시","마포구","치킨","62"
"20160303","목","남","50대","서울특별시","마포구","치킨","11"
"20160303","목","남","30대","서울특별시","마포구","치킨","63"
"20160303","목","여","50대","서울특별시","마포구","치킨","32"
"20160303","목","여","30대","서울특별시","마포구","치킨","74"
"20160303","목","여","10대","서울특별시","마포구","치킨","9"
"20160303","목","여","60대이상","서울특별시","마포구","치킨","21"
"20160303","목","남","10대","서울특별시","마포구","치킨","14"
"20160303","목","남","60대이상","서울특별시","마포구","치킨","9"
"20160303","목","남","20대","서울특별시","마포구","치킨","53"
"20160303","목","남","40대","서울특별시","서대문구","치킨","20"
"20160303","목","여","40대","서울특별시","서대문구","치킨","50"
"20160303","목","여","20대","서울특별시","서대문구","치킨","35"
"20160303","목","남","50대","서울특별시","서대문구","치킨","17"
"20160303","목","남","30대","서울특별시","서대문구","치킨","43"
"20160303","목","여","50대","서울특별시","서대문구","치킨","21"
"20160303","목","여","30대","서울특별시","서대문구","치킨","60"
"20160303","목","남","60대이상","서울특별시","서대문구","치킨","6"
"20160303","목","남","10대","서울특별시","서대문구","치킨","5"
"20160303","목","여","60대이상","서울특별시","서대문구","치킨","5"
"20160303","목","여","10대","서울특별시","서대문구","치킨","6"
"20160303","목","남","20대","서울특별시","서대문구","치킨","66"
"20160303","목","남","30대","서울특별시","서초구","치킨","79"
"20160303","목","여","30대","서울특별시","서초구","치킨","110"
"20160303","목","남","50대","서울특별시","서초구","치킨","24"
"20160303","목","여","20대","서울특별시","서초구","치킨","66"
"20160303","목","남","40대","서울특별시","서초구","치킨","54"
"20160303","목","남","20대","서울특별시","서초구","치킨","72"
"20160303","목","여","40대","서울특별시","서초구","치킨","112"
"20160303","목","여","60대이상","서울특별시","서초구","치킨","16"
"20160303","목","여","10대","서울특별시","서초구","치킨","14"
"20160303","목","남","60대이상","서울특별시","서초구","치킨","16"
"20160303","목","남","10대","서울특별시","서초구","치킨","25"
"20160303","목","여","50대","서울특별시","서초구","치킨","39"
"20160303","목","여","60대이상","서울특별시","성동구","치킨","5"
"20160303","목","여","10대","서울특별시","성동구","치킨","5"
"20160303","목","남","40대","서울특별시","성동구","치킨","19"
"20160303","목","남","30대","서울특별시","성동구","치킨","37"
"20160303","목","남","60대이상","서울특별시","성동구","치킨","5"
"20160303","목","여","30대","서울특별시","성동구","치킨","35"
"20160303","목","남","10대","서울특별시","성동구","치킨","5"
"20160303","목","여","50대","서울특별시","성동구","치킨","10"
"20160303","목","남","50대","서울특별시","성동구","치킨","17"
"20160303","목","남","20대","서울특별시","성동구","치킨","36"
"20160303","목","여","20대","서울특별시","성동구","치킨","25"
"20160303","목","여","40대","서울특별시","성동구","치킨","29"
"20160303","목","여","20대","서울특별시","성북구","치킨","60"
"20160303","목","남","20대","서울특별시","성북구","치킨","71"
"20160303","목","남","40대","서울특별시","성북구","치킨","36"
"20160303","목","남","30대","서울특별시","성북구","치킨","58"
"20160303","목","남","50대","서울특별시","성북구","치킨","13"
"20160303","목","여","30대","서울특별시","성북구","치킨","47"
"20160303","목","여","50대","서울특별시","성북구","치킨","15"
"20160303","목","여","60대이상","서울특별시","성북구","치킨","11"
"20160303","목","여","10대","서울특별시","성북구","치킨","15"
"20160303","목","남","60대이상","서울특별시","성북구","치킨","5"
"20160303","목","남","10대","서울특별시","성북구","치킨","14"
"20160303","목","여","40대","서울특별시","성북구","치킨","60"
"20160303","목","남","20대","서울특별시","송파구","치킨","107"
"20160303","목","여","20대","서울특별시","송파구","치킨","79"
"20160303","목","여","40대","서울특별시","송파구","치킨","123"
"20160303","목","여","30대","서울특별시","송파구","치킨","123"
"20160303","목","여","50대","서울특별시","송파구","치킨","59"
"20160303","목","남","30대","서울특별시","송파구","치킨","88"
"20160303","목","남","50대","서울특별시","송파구","치킨","30"
"20160303","목","여","10대","서울특별시","송파구","치킨","17"
"20160303","목","여","60대이상","서울특별시","송파구","치킨","20"
"20160303","목","남","10대","서울특별시","송파구","치킨","32"
"20160303","목","남","60대이상","서울특별시","송파구","치킨","10"
"20160303","목","남","40대","서울특별시","송파구","치킨","64"
"20160303","목","남","10대","서울특별시","양천구","치킨","21"
"20160303","목","남","60대이상","서울특별시","양천구","치킨","5"
"20160303","목","남","40대","서울특별시","양천구","치킨","25"
"20160303","목","남","30대","서울특별시","양천구","치킨","46"
"20160303","목","여","10대","서울특별시","양천구","치킨","19"
"20160303","목","여","30대","서울특별시","양천구","치킨","56"
"20160303","목","여","60대이상","서울특별시","양천구","치킨","12"
"20160303","목","여","50대","서울특별시","양천구","치킨","22"
"20160303","목","남","50대","서울특별시","양천구","치킨","10"
"20160303","목","남","20대","서울특별시","양천구","치킨","44"
"20160303","목","여","20대","서울특별시","양천구","치킨","38"
"20160303","목","여","40대","서울특별시","양천구","치킨","73"
"20160303","목","여","60대이상","서울특별시","영등포구","치킨","9"
"20160303","목","여","10대","서울특별시","영등포구","치킨","10"
"20160303","목","남","40대","서울특별시","영등포구","치킨","40"
"20160303","목","남","30대","서울특별시","영등포구","치킨","61"
"20160303","목","남","60대이상","서울특별시","영등포구","치킨","10"
"20160303","목","여","30대","서울특별시","영등포구","치킨","55"
"20160303","목","남","10대","서울특별시","영등포구","치킨","16"
"20160303","목","여","50대","서울특별시","영등포구","치킨","24"
"20160303","목","남","50대","서울특별시","영등포구","치킨","20"
"20160303","목","남","20대","서울특별시","영등포구","치킨","60"
"20160303","목","여","20대","서울특별시","영등포구","치킨","50"
"20160303","목","여","40대","서울특별시","영등포구","치킨","63"
"20160303","목","남","10대","서울특별시","용산구","치킨","9"
"20160303","목","남","60대이상","서울특별시","용산구","치킨","6"
"20160303","목","여","30대","서울특별시","용산구","치킨","58"
"20160303","목","여","40대","서울특별시","용산구","치킨","52"
"20160303","목","여","10대","서울특별시","용산구","치킨","5"
"20160303","목","남","40대","서울특별시","용산구","치킨","18"
"20160303","목","여","60대이상","서울특별시","용산구","치킨","10"
"20160303","목","여","20대","서울특별시","용산구","치킨","33"
"20160303","목","남","20대","서울특별시","용산구","치킨","35"
"20160303","목","남","50대","서울특별시","용산구","치킨","16"
"20160303","목","여","50대","서울특별시","용산구","치킨","18"
"20160303","목","남","30대","서울특별시","용산구","치킨","45"
"20160303","목","남","60대이상","서울특별시","은평구","치킨","15"
"20160303","목","남","10대","서울특별시","은평구","치킨","14"
"20160303","목","여","50대","서울특별시","은평구","치킨","26"
"20160303","목","남","20대","서울특별시","은평구","치킨","47"
"20160303","목","여","60대이상","서울특별시","은평구","치킨","13"
"20160303","목","여","20대","서울특별시","은평구","치킨","38"
"20160303","목","여","10대","서울특별시","은평구","치킨","13"
"20160303","목","남","40대","서울특별시","은평구","치킨","51"
"20160303","목","여","40대","서울특별시","은평구","치킨","66"
"20160303","목","남","30대","서울특별시","은평구","치킨","70"
"20160303","목","여","30대","서울특별시","은평구","치킨","104"
"20160303","목","남","50대","서울특별시","은평구","치킨","13"
"20160303","목","남","30대","서울특별시","종로구","치킨","21"
"20160303","목","남","60대이상","서울특별시","종로구","치킨","7"
"20160303","목","남","20대","서울특별시","종로구","치킨","30"
"20160303","목","남","40대","서울특별시","종로구","치킨","13"
"20160303","목","여","60대이상","서울특별시","종로구","치킨","6"
"20160303","목","여","40대","서울특별시","종로구","치킨","33"
"20160303","목","여","10대","서울특별시","종로구","치킨","5"
"20160303","목","여","20대","서울특별시","종로구","치킨","29"
"20160303","목","여","50대","서울특별시","종로구","치킨","12"
"20160303","목","남","50대","서울특별시","종로구","치킨","6"
"20160303","목","여","30대","서울특별시","종로구","치킨","25"
"20160303","목","남","10대","서울특별시","중구","치킨","17"
"20160303","목","남","60대이상","서울특별시","중구","치킨","5"
"20160303","목","남","20대","서울특별시","중구","치킨","69"
"20160303","목","여","50대","서울특별시","중구","치킨","20"
"20160303","목","여","10대","서울특별시","중구","치킨","7"
"20160303","목","남","50대","서울특별시","중구","치킨","25"
"20160303","목","여","60대이상","서울특별시","중구","치킨","11"
"20160303","목","남","30대","서울특별시","중구","치킨","82"
"20160303","목","여","30대","서울특별시","중구","치킨","96"
"20160303","목","남","40대","서울특별시","중구","치킨","38"
"20160303","목","여","40대","서울특별시","중구","치킨","55"
"20160303","목","여","20대","서울특별시","중구","치킨","51"
"20160303","목","여","60대이상","서울특별시","중랑구","치킨","16"
"20160303","목","여","10대","서울특별시","중랑구","치킨","7"
"20160303","목","여","30대","서울특별시","중랑구","치킨","63"
"20160303","목","여","40대","서울특별시","중랑구","치킨","48"
"20160303","목","남","60대이상","서울특별시","중랑구","치킨","6"
"20160303","목","남","40대","서울특별시","중랑구","치킨","36"
"20160303","목","남","10대","서울특별시","중랑구","치킨","11"
"20160303","목","여","20대","서울특별시","중랑구","치킨","39"
"20160303","목","남","20대","서울특별시","중랑구","치킨","43"
"20160303","목","남","50대","서울특별시","중랑구","치킨","11"
"20160303","목","여","50대","서울특별시","중랑구","치킨","35"
"20160303","목","남","30대","서울특별시","중랑구","치킨","44"
"20160304","금","여","60대이상","서울특별시","강남구","치킨","26"
"20160304","금","여","10대","서울특별시","강남구","치킨","30"
"20160304","금","남","20대","서울특별시","강남구","치킨","145"
"20160304","금","여","50대","서울특별시","강남구","치킨","88"
"20160304","금","남","60대이상","서울특별시","강남구","치킨","17"
"20160304","금","남","50대","서울특별시","강남구","치킨","60"
"20160304","금","남","10대","서울특별시","강남구","치킨","52"
"20160304","금","남","30대","서울특별시","강남구","치킨","191"
"20160304","금","여","30대","서울특별시","강남구","치킨","215"
"20160304","금","남","40대","서울특별시","강남구","치킨","146"
"20160304","금","여","40대","서울특별시","강남구","치킨","261"
"20160304","금","여","20대","서울특별시","강남구","치킨","138"
"20160304","금","남","10대","서울특별시","강동구","치킨","49"
"20160304","금","남","60대이상","서울특별시","강동구","치킨","18"
"20160304","금","남","50대","서울특별시","강동구","치킨","37"
"20160304","금","여","20대","서울특별시","강동구","치킨","64"
"20160304","금","여","10대","서울특별시","강동구","치킨","29"
"20160304","금","남","20대","서울특별시","강동구","치킨","92"
"20160304","금","여","60대이상","서울특별시","강동구","치킨","17"
"20160304","금","여","40대","서울특별시","강동구","치킨","167"
"20160304","금","남","40대","서울특별시","강동구","치킨","79"
"20160304","금","여","30대","서울특별시","강동구","치킨","166"
"20160304","금","남","30대","서울특별시","강동구","치킨","120"
"20160304","금","여","50대","서울특별시","강동구","치킨","42"
"20160304","금","여","10대","서울특별시","강북구","치킨","20"
"20160304","금","여","60대이상","서울특별시","강북구","치킨","14"
"20160304","금","여","50대","서울특별시","강북구","치킨","41"
"20160304","금","남","20대","서울특별시","강북구","치킨","70"
"20160304","금","남","10대","서울특별시","강북구","치킨","32"
"20160304","금","여","20대","서울특별시","강북구","치킨","91"
"20160304","금","남","60대이상","서울특별시","강북구","치킨","9"
"20160304","금","남","40대","서울특별시","강북구","치킨","76"
"20160304","금","여","40대","서울특별시","강북구","치킨","180"
"20160304","금","남","30대","서울특별시","강북구","치킨","91"
"20160304","금","여","30대","서울특별시","강북구","치킨","123"
"20160304","금","남","50대","서울특별시","강북구","치킨","24"
"20160304","금","여","60대이상","서울특별시","강서구","치킨","23"
"20160304","금","여","10대","서울특별시","강서구","치킨","42"
"20160304","금","여","30대","서울특별시","강서구","치킨","343"
"20160304","금","여","40대","서울특별시","강서구","치킨","286"
"20160304","금","남","60대이상","서울특별시","강서구","치킨","26"
"20160304","금","남","40대","서울특별시","강서구","치킨","172"
"20160304","금","남","10대","서울특별시","강서구","치킨","58"
"20160304","금","여","20대","서울특별시","강서구","치킨","148"
"20160304","금","남","20대","서울특별시","강서구","치킨","164"
"20160304","금","남","50대","서울특별시","강서구","치킨","39"
"20160304","금","여","50대","서울특별시","강서구","치킨","76"
"20160304","금","남","30대","서울특별시","강서구","치킨","206"
"20160304","금","남","60대이상","서울특별시","관악구","치킨","18"
"20160304","금","남","10대","서울특별시","관악구","치킨","45"
"20160304","금","남","30대","서울특별시","관악구","치킨","166"
"20160304","금","남","40대","서울특별시","관악구","치킨","102"
"20160304","금","여","60대이상","서울특별시","관악구","치킨","24"
"20160304","금","여","40대","서울특별시","관악구","치킨","169"
"20160304","금","여","10대","서울특별시","관악구","치킨","17"
"20160304","금","남","20대","서울특별시","관악구","치킨","203"
"20160304","금","여","20대","서울특별시","관악구","치킨","151"
"20160304","금","여","50대","서울특별시","관악구","치킨","50"
"20160304","금","남","50대","서울특별시","관악구","치킨","44"
"20160304","금","여","30대","서울특별시","관악구","치킨","196"
"20160304","금","남","10대","서울특별시","광진구","치킨","22"
"20160304","금","남","60대이상","서울특별시","광진구","치킨","7"
"20160304","금","남","50대","서울특별시","광진구","치킨","27"
"20160304","금","여","20대","서울특별시","광진구","치킨","75"
"20160304","금","여","10대","서울특별시","광진구","치킨","14"
"20160304","금","남","20대","서울특별시","광진구","치킨","74"
"20160304","금","여","60대이상","서울특별시","광진구","치킨","9"
"20160304","금","여","40대","서울특별시","광진구","치킨","110"
"20160304","금","남","40대","서울특별시","광진구","치킨","40"
"20160304","금","여","30대","서울특별시","광진구","치킨","104"
"20160304","금","남","30대","서울특별시","광진구","치킨","78"
"20160304","금","여","50대","서울특별시","광진구","치킨","28"
"20160304","금","여","60대이상","서울특별시","구로구","치킨","15"
"20160304","금","여","10대","서울특별시","구로구","치킨","33"
"20160304","금","여","30대","서울특별시","구로구","치킨","217"
"20160304","금","여","40대","서울특별시","구로구","치킨","178"
"20160304","금","남","60대이상","서울특별시","구로구","치킨","17"
"20160304","금","남","40대","서울특별시","구로구","치킨","87"
"20160304","금","남","10대","서울특별시","구로구","치킨","33"
"20160304","금","여","20대","서울특별시","구로구","치킨","106"
"20160304","금","남","20대","서울특별시","구로구","치킨","93"
"20160304","금","남","50대","서울특별시","구로구","치킨","38"
"20160304","금","여","50대","서울특별시","구로구","치킨","52"
"20160304","금","남","30대","서울특별시","구로구","치킨","162"
"20160304","금","남","60대이상","서울특별시","금천구","치킨","8"
"20160304","금","남","10대","서울특별시","금천구","치킨","18"
"20160304","금","남","30대","서울특별시","금천구","치킨","74"
"20160304","금","남","40대","서울특별시","금천구","치킨","41"
"20160304","금","여","60대이상","서울특별시","금천구","치킨","5"
"20160304","금","여","40대","서울특별시","금천구","치킨","73"
"20160304","금","여","10대","서울특별시","금천구","치킨","9"
"20160304","금","남","20대","서울특별시","금천구","치킨","55"
"20160304","금","여","20대","서울특별시","금천구","치킨","66"
"20160304","금","여","50대","서울특별시","금천구","치킨","16"
"20160304","금","남","50대","서울특별시","금천구","치킨","12"
"20160304","금","여","30대","서울특별시","금천구","치킨","67"
"20160304","금","여","10대","서울특별시","노원구","치킨","25"
"20160304","금","여","60대이상","서울특별시","노원구","치킨","15"
"20160304","금","여","20대","서울특별시","노원구","치킨","77"
"20160304","금","남","50대","서울특별시","노원구","치킨","40"
"20160304","금","남","10대","서울특별시","노원구","치킨","34"
"20160304","금","여","50대","서울특별시","노원구","치킨","58"
"20160304","금","남","60대이상","서울특별시","노원구","치킨","10"
"20160304","금","여","30대","서울특별시","노원구","치킨","155"
"20160304","금","남","30대","서울특별시","노원구","치킨","114"
"20160304","금","여","40대","서울특별시","노원구","치킨","221"
"20160304","금","남","40대","서울특별시","노원구","치킨","100"
"20160304","금","남","20대","서울특별시","노원구","치킨","102"
"20160304","금","남","40대","서울특별시","도봉구","치킨","40"
"20160304","금","여","40대","서울특별시","도봉구","치킨","64"
"20160304","금","여","20대","서울특별시","도봉구","치킨","56"
"20160304","금","남","50대","서울특별시","도봉구","치킨","17"
"20160304","금","남","30대","서울특별시","도봉구","치킨","30"
"20160304","금","여","50대","서울특별시","도봉구","치킨","27"
"20160304","금","여","30대","서울특별시","도봉구","치킨","74"
"20160304","금","여","10대","서울특별시","도봉구","치킨","131"
"20160304","금","여","60대이상","서울특별시","도봉구","치킨","15"
"20160304","금","남","10대","서울특별시","도봉구","치킨","179"
"20160304","금","남","60대이상","서울특별시","도봉구","치킨","5"
"20160304","금","남","20대","서울특별시","도봉구","치킨","59"
"20160304","금","남","10대","서울특별시","동대문구","치킨","19"
"20160304","금","남","60대이상","서울특별시","동대문구","치킨","12"
"20160304","금","여","30대","서울특별시","동대문구","치킨","111"
"20160304","금","여","40대","서울특별시","동대문구","치킨","71"
"20160304","금","여","10대","서울특별시","동대문구","치킨","26"
"20160304","금","남","40대","서울특별시","동대문구","치킨","61"
"20160304","금","여","60대이상","서울특별시","동대문구","치킨","11"
"20160304","금","여","20대","서울특별시","동대문구","치킨","52"
"20160304","금","남","20대","서울특별시","동대문구","치킨","75"
"20160304","금","남","50대","서울특별시","동대문구","치킨","25"
"20160304","금","여","50대","서울특별시","동대문구","치킨","38"
"20160304","금","남","30대","서울특별시","동대문구","치킨","84"
"20160304","금","여","20대","서울특별시","동작구","치킨","86"
"20160304","금","남","20대","서울특별시","동작구","치킨","104"
"20160304","금","남","40대","서울특별시","동작구","치킨","49"
"20160304","금","남","30대","서울특별시","동작구","치킨","80"
"20160304","금","남","50대","서울특별시","동작구","치킨","18"
"20160304","금","여","30대","서울특별시","동작구","치킨","125"
"20160304","금","여","50대","서울특별시","동작구","치킨","33"
"20160304","금","남","10대","서울특별시","동작구","치킨","23"
"20160304","금","남","60대이상","서울특별시","동작구","치킨","5"
"20160304","금","여","10대","서울특별시","동작구","치킨","19"
"20160304","금","여","60대이상","서울특별시","동작구","치킨","11"
"20160304","금","여","40대","서울특별시","동작구","치킨","74"
"20160304","금","남","60대이상","서울특별시","마포구","치킨","9"
"20160304","금","남","10대","서울특별시","마포구","치킨","26"
"20160304","금","여","20대","서울특별시","마포구","치킨","71"
"20160304","금","남","50대","서울특별시","마포구","치킨","18"
"20160304","금","여","60대이상","서울특별시","마포구","치킨","25"
"20160304","금","여","50대","서울특별시","마포구","치킨","38"
"20160304","금","여","10대","서울특별시","마포구","치킨","15"
"20160304","금","여","30대","서울특별시","마포구","치킨","132"
"20160304","금","남","30대","서울특별시","마포구","치킨","117"
"20160304","금","여","40대","서울특별시","마포구","치킨","116"
"20160304","금","남","40대","서울특별시","마포구","치킨","70"
"20160304","금","남","20대","서울특별시","마포구","치킨","77"
"20160304","금","여","10대","서울특별시","서대문구","치킨","20"
"20160304","금","여","60대이상","서울특별시","서대문구","치킨","17"
"20160304","금","여","20대","서울특별시","서대문구","치킨","73"
"20160304","금","남","50대","서울특별시","서대문구","치킨","24"
"20160304","금","남","10대","서울특별시","서대문구","치킨","18"
"20160304","금","여","50대","서울특별시","서대문구","치킨","22"
"20160304","금","남","60대이상","서울특별시","서대문구","치킨","10"
"20160304","금","여","30대","서울특별시","서대문구","치킨","100"
"20160304","금","남","30대","서울특별시","서대문구","치킨","81"
"20160304","금","여","40대","서울특별시","서대문구","치킨","102"
"20160304","금","남","40대","서울특별시","서대문구","치킨","62"
"20160304","금","남","20대","서울특별시","서대문구","치킨","74"
"20160304","금","남","10대","서울특별시","서초구","치킨","27"
"20160304","금","남","60대이상","서울특별시","서초구","치킨","11"
"20160304","금","남","50대","서울특별시","서초구","치킨","29"
"20160304","금","여","20대","서울특별시","서초구","치킨","85"
"20160304","금","여","10대","서울특별시","서초구","치킨","22"
"20160304","금","남","20대","서울특별시","서초구","치킨","113"
"20160304","금","여","60대이상","서울특별시","서초구","치킨","14"
"20160304","금","여","40대","서울특별시","서초구","치킨","177"
"20160304","금","남","40대","서울특별시","서초구","치킨","110"
"20160304","금","여","30대","서울특별시","서초구","치킨","146"
"20160304","금","남","30대","서울특별시","서초구","치킨","152"
"20160304","금","여","50대","서울특별시","서초구","치킨","51"
"20160304","금","여","20대","서울특별시","성동구","치킨","40"
"20160304","금","남","20대","서울특별시","성동구","치킨","54"
"20160304","금","남","40대","서울특별시","성동구","치킨","37"
"20160304","금","남","30대","서울특별시","성동구","치킨","71"
"20160304","금","남","50대","서울특별시","성동구","치킨","14"
"20160304","금","여","30대","서울특별시","성동구","치킨","52"
"20160304","금","여","50대","서울특별시","성동구","치킨","13"
"20160304","금","남","10대","서울특별시","성동구","치킨","5"
"20160304","금","남","60대이상","서울특별시","성동구","치킨","5"
"20160304","금","여","10대","서울특별시","성동구","치킨","8"
"20160304","금","여","60대이상","서울특별시","성동구","치킨","5"
"20160304","금","여","40대","서울특별시","성동구","치킨","54"
"20160304","금","남","10대","서울특별시","성북구","치킨","12"
"20160304","금","남","60대이상","서울특별시","성북구","치킨","8"
"20160304","금","남","40대","서울특별시","성북구","치킨","66"
"20160304","금","남","30대","서울특별시","성북구","치킨","65"
"20160304","금","여","10대","서울특별시","성북구","치킨","20"
"20160304","금","여","30대","서울특별시","성북구","치킨","89"
"20160304","금","여","60대이상","서울특별시","성북구","치킨","8"
"20160304","금","여","50대","서울특별시","성북구","치킨","21"
"20160304","금","남","50대","서울특별시","성북구","치킨","17"
"20160304","금","남","20대","서울특별시","성북구","치킨","86"
"20160304","금","여","20대","서울특별시","성북구","치킨","49"
"20160304","금","여","40대","서울특별시","성북구","치킨","108"
"20160304","금","남","60대이상","서울특별시","송파구","치킨","21"
"20160304","금","남","10대","서울특별시","송파구","치킨","51"
"20160304","금","여","40대","서울특별시","송파구","치킨","217"
"20160304","금","여","30대","서울특별시","송파구","치킨","229"
"20160304","금","여","60대이상","서울특별시","송파구","치킨","27"
"20160304","금","남","30대","서울특별시","송파구","치킨","166"
"20160304","금","여","10대","서울특별시","송파구","치킨","40"
"20160304","금","남","50대","서울특별시","송파구","치킨","49"
"20160304","금","여","50대","서울특별시","송파구","치킨","54"
"20160304","금","여","20대","서울특별시","송파구","치킨","108"
"20160304","금","남","20대","서울특별시","송파구","치킨","132"
"20160304","금","남","40대","서울특별시","송파구","치킨","134"
"20160304","금","여","20대","서울특별시","양천구","치킨","46"
"20160304","금","남","20대","서울특별시","양천구","치킨","72"
"20160304","금","남","40대","서울특별시","양천구","치킨","52"
"20160304","금","남","30대","서울특별시","양천구","치킨","74"
"20160304","금","남","50대","서울특별시","양천구","치킨","25"
"20160304","금","여","30대","서울특별시","양천구","치킨","129"
"20160304","금","여","50대","서울특별시","양천구","치킨","39"
"20160304","금","여","60대이상","서울특별시","양천구","치킨","8"
"20160304","금","여","10대","서울특별시","양천구","치킨","32"
"20160304","금","남","60대이상","서울특별시","양천구","치킨","7"
"20160304","금","남","10대","서울특별시","양천구","치킨","51"
"20160304","금","여","40대","서울특별시","양천구","치킨","143"
"20160304","금","여","20대","서울특별시","영등포구","치킨","90"
"20160304","금","남","20대","서울특별시","영등포구","치킨","98"
"20160304","금","남","40대","서울특별시","영등포구","치킨","78"
"20160304","금","남","30대","서울특별시","영등포구","치킨","133"
"20160304","금","남","50대","서울특별시","영등포구","치킨","30"
"20160304","금","여","30대","서울특별시","영등포구","치킨","90"
"20160304","금","여","50대","서울특별시","영등포구","치킨","25"
"20160304","금","남","10대","서울특별시","영등포구","치킨","15"
"20160304","금","남","60대이상","서울특별시","영등포구","치킨","15"
"20160304","금","여","10대","서울특별시","영등포구","치킨","13"
"20160304","금","여","60대이상","서울특별시","영등포구","치킨","17"
"20160304","금","여","40대","서울특별시","영등포구","치킨","109"
"20160304","금","여","50대","서울특별시","용산구","치킨","19"
"20160304","금","남","50대","서울특별시","용산구","치킨","23"
"20160304","금","여","30대","서울특별시","용산구","치킨","80"
"20160304","금","여","40대","서울특별시","용산구","치킨","81"
"20160304","금","남","20대","서울특별시","용산구","치킨","61"
"20160304","금","남","40대","서울특별시","용산구","치킨","66"
"20160304","금","여","20대","서울특별시","용산구","치킨","66"
"20160304","금","여","60대이상","서울특별시","용산구","치킨","6"
"20160304","금","여","10대","서울특별시","용산구","치킨","12"
"20160304","금","남","60대이상","서울특별시","용산구","치킨","6"
"20160304","금","남","10대","서울특별시","용산구","치킨","17"
"20160304","금","남","30대","서울특별시","용산구","치킨","76"
"20160304","금","여","30대","서울특별시","은평구","치킨","158"
"20160304","금","남","30대","서울특별시","은평구","치킨","94"
"20160304","금","여","50대","서울특별시","은평구","치킨","44"
"20160304","금","남","20대","서울특별시","은평구","치킨","73"
"20160304","금","여","40대","서울특별시","은평구","치킨","166"
"20160304","금","여","20대","서울특별시","은평구","치킨","54"
"20160304","금","남","40대","서울특별시","은평구","치킨","79"
"20160304","금","여","10대","서울특별시","은평구","치킨","20"
"20160304","금","여","60대이상","서울특별시","은평구","치킨","20"
"20160304","금","남","10대","서울특별시","은평구","치킨","31"
"20160304","금","남","60대이상","서울특별시","은평구","치킨","14"
"20160304","금","남","50대","서울특별시","은평구","치킨","37"
"20160304","금","남","50대","서울특별시","종로구","치킨","9"
"20160304","금","여","50대","서울특별시","종로구","치킨","14"
"20160304","금","남","30대","서울특별시","종로구","치킨","27"
"20160304","금","남","40대","서울특별시","종로구","치킨","19"
"20160304","금","여","20대","서울특별시","종로구","치킨","43"
"20160304","금","여","40대","서울특별시","종로구","치킨","35"
"20160304","금","남","20대","서울특별시","종로구","치킨","42"
"20160304","금","남","60대이상","서울특별시","종로구","치킨","12"
"20160304","금","남","10대","서울특별시","종로구","치킨","10"
"20160304","금","여","60대이상","서울특별시","종로구","치킨","8"
"20160304","금","여","10대","서울특별시","종로구","치킨","5"
"20160304","금","여","30대","서울특별시","종로구","치킨","29"
"20160304","금","여","40대","서울특별시","중구","치킨","113"
"20160304","금","남","40대","서울특별시","중구","치킨","68"
"20160304","금","남","20대","서울특별시","중구","치킨","76"
"20160304","금","여","50대","서울특별시","중구","치킨","31"
"20160304","금","여","30대","서울특별시","중구","치킨","119"
"20160304","금","남","50대","서울특별시","중구","치킨","28"
"20160304","금","남","30대","서울특별시","중구","치킨","124"
"20160304","금","여","60대이상","서울특별시","중구","치킨","16"
"20160304","금","여","10대","서울특별시","중구","치킨","8"
"20160304","금","남","60대이상","서울특별시","중구","치킨","13"
"20160304","금","남","10대","서울특별시","중구","치킨","16"
"20160304","금","여","20대","서울특별시","중구","치킨","57"
"20160304","금","여","50대","서울특별시","중랑구","치킨","33"
"20160304","금","남","50대","서울특별시","중랑구","치킨","30"
"20160304","금","여","30대","서울특별시","중랑구","치킨","101"
"20160304","금","여","40대","서울특별시","중랑구","치킨","92"
"20160304","금","남","20대","서울특별시","중랑구","치킨","55"
"20160304","금","남","40대","서울특별시","중랑구","치킨","71"
"20160304","금","여","20대","서울특별시","중랑구","치킨","66"
"20160304","금","남","10대","서울특별시","중랑구","치킨","25"
"20160304","금","남","60대이상","서울특별시","중랑구","치킨","17"
"20160304","금","여","10대","서울특별시","중랑구","치킨","11"
"20160304","금","여","60대이상","서울특별시","중랑구","치킨","7"
"20160304","금","남","30대","서울특별시","중랑구","치킨","90"
"20160305","토","남","30대","서울특별시","강남구","치킨","274"
"20160305","토","여","30대","서울특별시","강남구","치킨","253"
"20160305","토","남","50대","서울특별시","강남구","치킨","67"
"20160305","토","여","20대","서울특별시","강남구","치킨","199"
"20160305","토","남","40대","서울특별시","강남구","치킨","199"
"20160305","토","남","20대","서울특별시","강남구","치킨","219"
"20160305","토","여","40대","서울특별시","강남구","치킨","337"
"20160305","토","여","60대이상","서울특별시","강남구","치킨","28"
"20160305","토","여","10대","서울특별시","강남구","치킨","49"
"20160305","토","남","60대이상","서울특별시","강남구","치킨","18"
"20160305","토","남","10대","서울특별시","강남구","치킨","48"
"20160305","토","여","50대","서울특별시","강남구","치킨","86"
"20160305","토","여","40대","서울특별시","강동구","치킨","240"
"20160305","토","남","40대","서울특별시","강동구","치킨","107"
